reciter,surah,ayah,word_idx,start_ms,end_ms,multiword_segment,audio_path
Abu_Bakr_Ash-Shaatree_128kbps,83,8,2,2440,2770,0,Abu_Bakr_Ash-Shaatree_128kbps/083008.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,8,3,2780,4100,0,Abu_Bakr_Ash-Shaatree_128kbps/083008.wav
Alafasy_128kbps,83,8,0,200,2280,0,Alafasy_128kbps/083008.wav
Alafasy_128kbps,83,8,1,2290,3330,0,Alafasy_128kbps/083008.wav
Alafasy_128kbps,83,8,2,3340,3670,0,Alafasy_128kbps/083008.wav
Alafasy_128kbps,83,8,3,3680,7300,0,Alafasy_128kbps/083008.wav
Hani_Rifai_192kbps,83,8,0,60,980,0,Hani_Rifai_192kbps/083008.wav
Hani_Rifai_192kbps,83,8,1,990,1790,0,Hani_Rifai_192kbps/083008.wav
Hani_Rifai_192kbps,83,8,2,1800,2130,0,Hani_Rifai_192kbps/083008.wav
Hani_Rifai_192kbps,83,8,3,2140,3610,0,Hani_Rifai_192kbps/083008.wav
Husary_64kbps,83,8,0,370,630,0,Husary_64kbps/083008.wav
Husary_64kbps,83,8,1,640,4180,0,Husary_64kbps/083008.wav
Husary_64kbps,83,8,2,4190,4950,0,Husary_64kbps/083008.wav
Husary_64kbps,83,8,3,4960,7500,0,Husary_64kbps/083008.wav
Minshawy_Murattal_128kbps,83,8,0,450,2230,0,Minshawy_Murattal_128kbps/083008.wav
Minshawy_Murattal_128kbps,83,8,1,2240,4080,0,Minshawy_Murattal_128kbps/083008.wav
Minshawy_Murattal_128kbps,83,8,2,4090,4570,0,Minshawy_Murattal_128kbps/083008.wav
Minshawy_Murattal_128kbps,83,8,3,4580,6020,0,Minshawy_Murattal_128kbps/083008.wav
Mohammad_al_Tablaway_128kbps,83,8,0,40,1680,0,Mohammad_al_Tablaway_128kbps/083008.wav
Mohammad_al_Tablaway_128kbps,83,8,1,1690,2940,0,Mohammad_al_Tablaway_128kbps/083008.wav
Mohammad_al_Tablaway_128kbps,83,8,2,2950,3440,0,Mohammad_al_Tablaway_128kbps/083008.wav
Mohammad_al_Tablaway_128kbps,83,8,3,3450,6070,0,Mohammad_al_Tablaway_128kbps/083008.wav
Saood_ash-Shuraym_128kbps,83,8,0,100,1170,0,Saood_ash-Shuraym_128kbps/083008.wav
Saood_ash-Shuraym_128kbps,83,8,1,1180,1360,0,Saood_ash-Shuraym_128kbps/083008.wav
Saood_ash-Shuraym_128kbps,83,8,2,1370,1610,0,Saood_ash-Shuraym_128kbps/083008.wav
Saood_ash-Shuraym_128kbps,83,8,3,1620,2560,0,Saood_ash-Shuraym_128kbps/083008.wav
Abdul_Basit_Murattal_64kbps,83,9,0,300,2010,0,Abdul_Basit_Murattal_64kbps/083009.wav
Abdul_Basit_Murattal_64kbps,83,9,1,2020,3140,0,Abdul_Basit_Murattal_64kbps/083009.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,9,0,150,1880,0,Abu_Bakr_Ash-Shaatree_128kbps/083009.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,9,1,1890,3520,0,Abu_Bakr_Ash-Shaatree_128kbps/083009.wav
Alafasy_128kbps,83,9,0,250,1830,0,Alafasy_128kbps/083009.wav
Alafasy_128kbps,83,9,1,1840,4930,0,Alafasy_128kbps/083009.wav
Hani_Rifai_192kbps,83,9,0,70,1530,0,Hani_Rifai_192kbps/083009.wav
Hani_Rifai_192kbps,83,9,1,1540,2830,0,Hani_Rifai_192kbps/083009.wav
Husary_64kbps,83,9,0,300,2700,0,Husary_64kbps/083009.wav
Husary_64kbps,83,9,1,2710,5450,0,Husary_64kbps/083009.wav
Minshawy_Murattal_128kbps,83,9,0,550,2280,0,Minshawy_Murattal_128kbps/083009.wav
Minshawy_Murattal_128kbps,83,9,1,2290,3610,0,Minshawy_Murattal_128kbps/083009.wav
Mohammad_al_Tablaway_128kbps,83,9,0,40,1730,0,Mohammad_al_Tablaway_128kbps/083009.wav
Mohammad_al_Tablaway_128kbps,83,9,1,1740,4010,0,Mohammad_al_Tablaway_128kbps/083009.wav
Saood_ash-Shuraym_128kbps,83,9,0,60,1230,0,Saood_ash-Shuraym_128kbps/083009.wav
Saood_ash-Shuraym_128kbps,83,9,1,1240,2140,0,Saood_ash-Shuraym_128kbps/083009.wav
Abdul_Basit_Murattal_64kbps,83,10,0,1250,2470,0,Abdul_Basit_Murattal_64kbps/083010.wav
Abdul_Basit_Murattal_64kbps,83,10,1,2480,4090,0,Abdul_Basit_Murattal_64kbps/083010.wav
Abdul_Basit_Murattal_64kbps,83,10,2,4100,5900,0,Abdul_Basit_Murattal_64kbps/083010.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,10,0,950,2200,0,Abu_Bakr_Ash-Shaatree_128kbps/083010.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,10,1,2210,3140,0,Abu_Bakr_Ash-Shaatree_128kbps/083010.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,10,2,3150,5190,0,Abu_Bakr_Ash-Shaatree_128kbps/083010.wav
Alafasy_128kbps,83,10,0,60,1620,0,Alafasy_128kbps/083010.wav
Alafasy_128kbps,83,10,1,1630,2710,0,Alafasy_128kbps/083010.wav
Alafasy_128kbps,83,10,2,2720,6320,0,Alafasy_128kbps/083010.wav
Hani_Rifai_192kbps,83,10,0,100,1390,0,Hani_Rifai_192kbps/083010.wav
Hani_Rifai_192kbps,83,10,1,1400,2300,0,Hani_Rifai_192kbps/083010.wav
Hani_Rifai_192kbps,83,10,2,2310,4470,0,Hani_Rifai_192kbps/083010.wav
Husary_64kbps,83,10,0,30,1700,0,Husary_64kbps/083010.wav
Husary_64kbps,83,10,1,1710,3740,0,Husary_64kbps/083010.wav
Husary_64kbps,83,10,2,3750,7680,0,Husary_64kbps/083010.wav
Minshawy_Murattal_128kbps,83,10,0,300,1890,0,Minshawy_Murattal_128kbps/083010.wav
Minshawy_Murattal_128kbps,83,10,1,1900,3360,0,Minshawy_Murattal_128kbps/083010.wav
Minshawy_Murattal_128kbps,83,10,2,3370,5900,0,Minshawy_Murattal_128kbps/083010.wav
Mohammad_al_Tablaway_128kbps,83,10,0,150,1740,0,Mohammad_al_Tablaway_128kbps/083010.wav
Mohammad_al_Tablaway_128kbps,83,10,1,1750,3000,0,Mohammad_al_Tablaway_128kbps/083010.wav
Mohammad_al_Tablaway_128kbps,83,10,2,3010,6410,0,Mohammad_al_Tablaway_128kbps/083010.wav
Saood_ash-Shuraym_128kbps,83,10,0,40,940,0,Saood_ash-Shuraym_128kbps/083010.wav
Saood_ash-Shuraym_128kbps,83,10,1,950,1780,0,Saood_ash-Shuraym_128kbps/083010.wav
Saood_ash-Shuraym_128kbps,83,10,2,1790,3310,0,Saood_ash-Shuraym_128kbps/083010.wav
Abdul_Basit_Murattal_64kbps,83,11,0,800,1940,0,Abdul_Basit_Murattal_64kbps/083011.wav
Abdul_Basit_Murattal_64kbps,83,11,1,1950,3480,0,Abdul_Basit_Murattal_64kbps/083011.wav
Abdul_Basit_Murattal_64kbps,83,11,2,3490,4350,0,Abdul_Basit_Murattal_64kbps/083011.wav
Abdul_Basit_Murattal_64kbps,83,11,3,4360,5330,0,Abdul_Basit_Murattal_64kbps/083011.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,11,0,150,1080,0,Abu_Bakr_Ash-Shaatree_128kbps/083011.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,11,1,1090,2300,0,Abu_Bakr_Ash-Shaatree_128kbps/083011.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,11,2,2310,3020,0,Abu_Bakr_Ash-Shaatree_128kbps/083011.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,11,3,3030,4030,0,Abu_Bakr_Ash-Shaatree_128kbps/083011.wav
Alafasy_128kbps,83,11,0,200,1230,0,Alafasy_128kbps/083011.wav
Alafasy_128kbps,83,11,1,1240,2640,0,Alafasy_128kbps/083011.wav
Alafasy_128kbps,83,11,2,2650,3460,0,Alafasy_128kbps/083011.wav
Alafasy_128kbps,83,11,3,3470,5930,0,Alafasy_128kbps/083011.wav
Hani_Rifai_192kbps,83,11,0,50,1200,0,Hani_Rifai_192kbps/083011.wav
Hani_Rifai_192kbps,83,11,1,1210,2640,0,Hani_Rifai_192kbps/083011.wav
Hani_Rifai_192kbps,83,11,2,2650,3380,0,Hani_Rifai_192kbps/083011.wav
Hani_Rifai_192kbps,83,11,3,3390,4560,0,Hani_Rifai_192kbps/083011.wav
Husary_64kbps,83,11,0,350,2050,0,Husary_64kbps/083011.wav
Husary_64kbps,83,11,1,2060,4450,0,Husary_64kbps/083011.wav
Husary_64kbps,83,11,2,4460,5830,0,Husary_64kbps/083011.wav
Husary_64kbps,83,11,3,5840,8160,0,Husary_64kbps/083011.wav
Minshawy_Murattal_128kbps,83,11,0,600,2060,0,Minshawy_Murattal_128kbps/083011.wav
Minshawy_Murattal_128kbps,83,11,1,2070,3940,0,Minshawy_Murattal_128kbps/083011.wav
Minshawy_Murattal_128kbps,83,11,2,3950,5000,0,Minshawy_Murattal_128kbps/083011.wav
Minshawy_Murattal_128kbps,83,11,3,5010,6120,0,Minshawy_Murattal_128kbps/083011.wav
Mohammad_al_Tablaway_128kbps,83,11,0,250,1580,0,Mohammad_al_Tablaway_128kbps/083011.wav
Mohammad_al_Tablaway_128kbps,83,11,1,1590,3290,0,Mohammad_al_Tablaway_128kbps/083011.wav
Mohammad_al_Tablaway_128kbps,83,11,2,3300,4380,0,Mohammad_al_Tablaway_128kbps/083011.wav
Mohammad_al_Tablaway_128kbps,83,11,3,4390,6490,0,Mohammad_al_Tablaway_128kbps/083011.wav
Saood_ash-Shuraym_128kbps,83,11,0,60,900,0,Saood_ash-Shuraym_128kbps/083011.wav
Saood_ash-Shuraym_128kbps,83,11,1,910,2000,0,Saood_ash-Shuraym_128kbps/083011.wav
Saood_ash-Shuraym_128kbps,83,11,2,2010,2630,0,Saood_ash-Shuraym_128kbps/083011.wav
Saood_ash-Shuraym_128kbps,83,11,3,2640,3350,0,Saood_ash-Shuraym_128kbps/083011.wav
Abdul_Basit_Murattal_64kbps,83,12,0,900,1460,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,12,1,1470,2590,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,12,2,2600,4480,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,12,3,4490,5290,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,12,4,5300,6070,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,12,5,6080,7170,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,12,6,7180,8210,0,Abdul_Basit_Murattal_64kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,0,110,550,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,1,560,1460,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,2,1470,2790,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,3,2800,3440,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,4,3450,3980,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,5,3990,4840,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,12,6,4850,6310,0,Abu_Bakr_Ash-Shaatree_128kbps/083012.wav
Alafasy_128kbps,83,12,0,100,660,0,Alafasy_128kbps/083012.wav
Alafasy_128kbps,83,12,1,670,1690,0,Alafasy_128kbps/083012.wav
Alafasy_128kbps,83,12,2,1700,3710,0,Alafasy_128kbps/083012.wav
Alafasy_128kbps,83,12,3,3720,4500,0,Alafasy_128kbps/083012.wav
Alafasy_128kbps,83,12,4,4510,5190,0,Alafasy_128kbps/083012.wav
Alafasy_128kbps,83,12,5,5200,6170,0,Alafasy_128kbps/083012.wav
Alafasy_128kbps,83,12,6,6180,8950,0,Alafasy_128kbps/083012.wav
Hani_Rifai_192kbps,83,12,0,30,580,0,Hani_Rifai_192kbps/083012.wav
Hani_Rifai_192kbps,83,12,1,590,1580,0,Hani_Rifai_192kbps/083012.wav
Hani_Rifai_192kbps,83,12,2,1590,2870,0,Hani_Rifai_192kbps/083012.wav
Hani_Rifai_192kbps,83,12,3,2880,3290,0,Hani_Rifai_192kbps/083012.wav
Hani_Rifai_192kbps,83,12,4,3300,3910,0,Hani_Rifai_192kbps/083012.wav
Hani_Rifai_192kbps,83,12,5,3920,4810,0,Hani_Rifai_192kbps/083012.wav
Hani_Rifai_192kbps,83,12,6,4820,5970,0,Hani_Rifai_192kbps/083012.wav
Husary_64kbps,83,12,0,300,1230,0,Husary_64kbps/083012.wav
Husary_64kbps,83,12,1,1240,2970,0,Husary_64kbps/083012.wav
Husary_64kbps,83,12,2,2980,4980,0,Husary_64kbps/083012.wav
Husary_64kbps,83,12,3,4990,6420,0,Husary_64kbps/083012.wav
Husary_64kbps,83,12,4,6430,7540,0,Husary_64kbps/083012.wav
Husary_64kbps,83,12,5,7550,9290,0,Husary_64kbps/083012.wav
Husary_64kbps,83,12,6,9300,11370,0,Husary_64kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,0,200,980,0,Minshawy_Murattal_128kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,1,990,2460,0,Minshawy_Murattal_128kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,2,2470,4390,0,Minshawy_Murattal_128kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,3,4400,5400,0,Minshawy_Murattal_128kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,4,5410,6350,0,Minshawy_Murattal_128kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,5,6360,7730,0,Minshawy_Murattal_128kbps/083012.wav
Minshawy_Murattal_128kbps,83,12,6,7740,8710,0,Minshawy_Murattal_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,0,700,1310,0,Mohammad_al_Tablaway_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,1,1320,2590,0,Mohammad_al_Tablaway_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,2,2600,4180,0,Mohammad_al_Tablaway_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,3,4190,5150,0,Mohammad_al_Tablaway_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,4,5160,5940,0,Mohammad_al_Tablaway_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,5,5950,7290,0,Mohammad_al_Tablaway_128kbps/083012.wav
Mohammad_al_Tablaway_128kbps,83,12,6,7300,9290,0,Mohammad_al_Tablaway_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,0,110,510,0,Saood_ash-Shuraym_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,1,520,1450,0,Saood_ash-Shuraym_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,2,1460,1930,0,Saood_ash-Shuraym_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,3,1940,2540,0,Saood_ash-Shuraym_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,4,2550,3010,0,Saood_ash-Shuraym_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,5,3020,3760,0,Saood_ash-Shuraym_128kbps/083012.wav
Saood_ash-Shuraym_128kbps,83,12,6,3770,4490,0,Saood_ash-Shuraym_128kbps/083012.wav
Abdul_Basit_Murattal_64kbps,83,13,0,1850,2330,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,13,1,2340,3230,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,13,2,3240,4230,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,13,3,4240,5730,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,13,4,5740,6450,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,13,5,6460,7870,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,13,6,7880,9460,0,Abdul_Basit_Murattal_64kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,0,980,1440,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,1,1450,2100,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,2,2110,2860,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,3,2870,4010,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,4,4020,4570,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,5,4580,5690,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,13,6,5700,7320,0,Abu_Bakr_Ash-Shaatree_128kbps/083013.wav
Alafasy_128kbps,83,13,0,150,690,0,Alafasy_128kbps/083013.wav
Alafasy_128kbps,83,13,1,700,1460,0,Alafasy_128kbps/083013.wav
Alafasy_128kbps,83,13,2,1470,2350,0,Alafasy_128kbps/083013.wav
Alafasy_128kbps,83,13,3,2360,3770,0,Alafasy_128kbps/083013.wav
Alafasy_128kbps,83,13,4,3780,4500,0,Alafasy_128kbps/083013.wav
Alafasy_128kbps,83,13,5,4510,5740,0,Alafasy_128kbps/083013.wav
Alafasy_128kbps,83,13,6,5750,9310,0,Alafasy_128kbps/083013.wav
Hani_Rifai_192kbps,83,13,0,1060,1550,0,Hani_Rifai_192kbps/083013.wav
Hani_Rifai_192kbps,83,13,1,1560,2270,0,Hani_Rifai_192kbps/083013.wav
Hani_Rifai_192kbps,83,13,2,2280,3160,0,Hani_Rifai_192kbps/083013.wav
Hani_Rifai_192kbps,83,13,3,3170,4530,0,Hani_Rifai_192kbps/083013.wav
Hani_Rifai_192kbps,83,13,4,4540,5350,0,Hani_Rifai_192kbps/083013.wav
Hani_Rifai_192kbps,83,13,5,5360,6560,0,Hani_Rifai_192kbps/083013.wav
Hani_Rifai_192kbps,83,13,6,6570,8250,0,Hani_Rifai_192kbps/083013.wav
Husary_64kbps,83,13,0,350,1200,0,Husary_64kbps/083013.wav
Husary_64kbps,83,13,1,1210,2510,0,Husary_64kbps/083013.wav
Husary_64kbps,83,13,2,2520,3910,0,Husary_64kbps/083013.wav
Husary_64kbps,83,13,3,3920,6380,0,Husary_64kbps/083013.wav
Husary_64kbps,83,13,4,6390,7560,0,Husary_64kbps/083013.wav
Husary_64kbps,83,13,5,7570,9950,0,Husary_64kbps/083013.wav
Husary_64kbps,83,13,6,9960,12980,0,Husary_64kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,0,500,1190,0,Minshawy_Murattal_128kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,1,1200,2360,0,Minshawy_Murattal_128kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,2,2370,3570,0,Minshawy_Murattal_128kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,3,3580,5410,0,Minshawy_Murattal_128kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,4,5420,6230,0,Minshawy_Murattal_128kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,5,6240,8010,0,Minshawy_Murattal_128kbps/083013.wav
Minshawy_Murattal_128kbps,83,13,6,8020,9830,0,Minshawy_Murattal_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,0,100,690,0,Mohammad_al_Tablaway_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,1,700,1640,0,Mohammad_al_Tablaway_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,2,1650,2710,0,Mohammad_al_Tablaway_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,3,2720,4430,0,Mohammad_al_Tablaway_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,4,4440,5220,0,Mohammad_al_Tablaway_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,5,5230,6800,0,Mohammad_al_Tablaway_128kbps/083013.wav
Mohammad_al_Tablaway_128kbps,83,13,6,6810,9670,0,Mohammad_al_Tablaway_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,0,80,490,0,Saood_ash-Shuraym_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,1,500,1100,0,Saood_ash-Shuraym_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,2,1110,1790,0,Saood_ash-Shuraym_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,3,1800,2910,0,Saood_ash-Shuraym_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,4,2920,3430,0,Saood_ash-Shuraym_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,5,3440,4430,0,Saood_ash-Shuraym_128kbps/083013.wav
Saood_ash-Shuraym_128kbps,83,13,6,4440,5480,0,Saood_ash-Shuraym_128kbps/083013.wav
Abdul_Basit_Murattal_64kbps,83,14,0,1000,1730,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,1,1740,2850,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,2,3050,3580,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,3,3590,4230,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,4,4240,6530,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,5,6540,6830,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,6,6840,7790,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abdul_Basit_Murattal_64kbps,83,14,7,7800,9280,0,Abdul_Basit_Murattal_64kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,0,180,870,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,1,880,1800,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,2,1810,2320,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,3,2330,2830,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,4,2840,4320,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,5,4330,4540,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,6,4550,5280,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Abu_Bakr_Ash-Shaatree_128kbps,83,14,7,5290,6740,0,Abu_Bakr_Ash-Shaatree_128kbps/083014.wav
Alafasy_128kbps,83,14,0,120,890,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,1,900,1760,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,2,1770,2280,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,3,2290,2900,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,4,2910,5140,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,5,5150,5480,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,6,5490,6370,0,Alafasy_128kbps/083014.wav
Alafasy_128kbps,83,14,7,6380,9220,0,Alafasy_128kbps/083014.wav
Hani_Rifai_192kbps,83,14,0,50,830,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,1,840,1490,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,2,1500,2090,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,3,2100,2770,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,4,2780,4280,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,5,4290,4700,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,6,4710,5570,0,Hani_Rifai_192kbps/083014.wav
Hani_Rifai_192kbps,83,14,7,5580,7290,0,Hani_Rifai_192kbps/083014.wav
Husary_64kbps,83,14,0,450,1750,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,1,1760,3000,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,2,3450,4270,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,3,4280,5510,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,4,5520,8030,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,5,8040,8840,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,6,8850,10460,0,Husary_64kbps/083014.wav
Husary_64kbps,83,14,7,10470,13380,0,Husary_64kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,0,550,1580,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,1,1590,2600,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,2,2610,3390,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,3,3400,4270,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,4,4280,5780,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,5,5790,7060,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,6,7070,8270,0,Minshawy_Murattal_128kbps/083014.wav
Minshawy_Murattal_128kbps,83,14,7,8280,9820,0,Minshawy_Murattal_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,0,300,1220,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,1,1230,2320,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,2,2330,3010,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,3,3020,3770,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,4,3780,6280,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,5,6290,6680,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,6,6690,7730,0,Mohammad_al_Tablaway_128kbps/083014.wav
Mohammad_al_Tablaway_128kbps,83,14,7,7740,10290,0,Mohammad_al_Tablaway_128kbps/083014.wav
Saood_ash-Shuraym_128kbps,83,14,0,100,640,0,Saood_ash-Shuraym_128kbps/083014.wav
Saood_ash-Shuraym_128kbps,83,14,1,650,1200,0,Saood_ash-Shuraym_128kbps/083014.wav
